country,year,secondary_school_enrollment_rates,youth_unemployment_rates,education_spending_gdp,decade,efficiency_ratio,schooling_segment,unemployment_segment,education_effort_segment,unemployment_variation
Morocco,2023,87.73,4.67,6.02,2020s,0.78,High,Low,High,-42.8
Morocco,2023,87.73,4.08,6.02,2020s,0.68,High,Low,High,-0.59
Morocco,2023,87.73,5.29,6.02,2020s,0.88,High,Low,High,1.21
Morocco,2023,87.73,39.41,6.02,2020s,6.55,High,Critical,High,34.12
Morocco,2023,87.73,208.18,6.02,2020s,34.58,High,,High,168.77
Morocco,2023,87.73,208.18,6.02,2020s,34.58,High,,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,-108.18
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,11.84,6.02,2020s,1.97,High,Low,High,-88.16
Morocco,2023,87.73,88.22,6.02,2020s,14.65,High,Critical,High,76.38
Morocco,2023,87.73,87.22,6.02,2020s,14.49,High,Critical,High,-1.0
Morocco,2023,87.73,87.73,6.02,2020s,14.57,High,Critical,High,0.51
Morocco,2023,87.73,208.18,6.02,2020s,34.58,High,,High,120.45
Morocco,2023,87.73,6.0,6.02,2020s,1.0,High,Low,High,-202.18
Morocco,2023,87.73,72.17,6.02,2020s,11.99,High,Critical,High,66.17
Morocco,2023,87.73,67.62,6.02,2020s,11.23,High,Critical,High,-4.55
Morocco,2023,87.73,76.96,6.02,2020s,12.78,High,Critical,High,9.34
Morocco,2023,87.73,12.0,6.02,2020s,1.99,High,Low,High,-64.96
Morocco,2023,87.73,62.87,6.02,2020s,10.44,High,Critical,High,50.87
Morocco,2023,87.73,208.18,6.02,2020s,34.58,High,,High,145.31
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,-108.18
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,100.0,6.02,2020s,16.61,High,Critical,High,0.0
Morocco,2023,87.73,93.01,6.02,2020s,15.45,High,Critical,High,-6.99
Morocco,2023,87.73,92.37,6.02,2020s,15.34,High,Critical,High,-0.64
Morocco,2023,87.73,93.68,6.02,2020s,15.56,High,Critical,High,1.31
Morocco,2023,87.73,94.48,6.02,2020s,15.69,High,Critical,High,0.8
Morocco,2023,87.73,94.07,6.02,2020s,15.63,High,Critical,High,-0.41
Morocco,2023,87.73,94.92,6.02,2020s,15.77,High,Critical,High,0.85
Morocco,2023,87.73,17.81,6.02,2020s,2.96,High,Moderate,High,-77.11
Morocco,2023,87.73,118.83,6.02,2020s,19.74,High,,High,101.02
Morocco,2023,87.73,116.3,6.02,2020s,19.32,High,,High,-2.53
Morocco,2023,87.73,117.6,6.02,2020s,19.53,High,,High,1.3
Morocco,2023,87.73,208.18,6.02,2020s,34.58,High,,High,90.58
Morocco,2023,87.73,6.0,6.02,2020s,1.0,High,Low,High,-202.18
Morocco,2023,87.73,104.76,6.02,2020s,17.4,High,,High,98.76
Morocco,2023,87.73,103.61,6.02,2020s,17.21,High,,High,-1.15
Morocco,2023,87.73,105.98,6.02,2020s,17.6,High,,High,2.37
Morocco,2023,87.73,6.0,6.02,2020s,1.0,High,Low,High,-99.98
Morocco,2023,87.73,5.0,6.02,2020s,0.83,High,Low,High,-1.0
Morocco,2023,87.73,1.16,6.02,2020s,0.19,High,Low,High,-3.84
Morocco,2023,87.73,9.0,6.02,2020s,1.5,High,Low,High,7.84
Nigeria,2000,23.96,53.23,1.92,2000s,27.72,Low,Critical,Low,
Nigeria,2000,23.96,43.74,1.92,2000s,22.78,Low,Critical,Low,-9.49
Nigeria,2000,23.96,3.95,1.92,2000s,2.06,Low,Low,Low,-39.79
Nigeria,2000,23.96,4.04,1.92,2000s,2.1,Low,Low,Low,0.09
Nigeria,2000,23.96,3.86,1.92,2000s,2.01,Low,Low,Low,-0.18
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,204.32
Nigeria,2000,23.96,46.86,1.92,2000s,24.41,Low,Critical,Low,-161.32
Nigeria,2000,23.96,16.6,1.92,2000s,8.65,Low,Moderate,Low,-30.26
Nigeria,2000,23.96,12.4,1.92,2000s,6.46,Low,Low,Low,-4.2
Nigeria,2000,23.96,10.3,1.92,2000s,5.36,Low,Low,Low,-2.1
Nigeria,2000,23.96,20.5,1.92,2000s,10.68,Low,Moderate,Low,10.2
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,187.68
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2000,23.96,37.55,1.92,2000s,19.56,Low,Critical,Low,-170.63
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,170.63
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2000,23.96,26.13,1.92,2000s,13.61,Low,Moderate,Low,-182.05
Nigeria,2000,23.96,21.75,1.92,2000s,11.33,Low,Moderate,Low,-4.38
Nigeria,2000,23.96,23.96,1.92,2000s,12.48,Low,Moderate,Low,2.21
Nigeria,2000,23.96,30.89,1.92,2000s,16.09,Low,Critical,Low,6.93
Nigeria,2000,23.96,44.88,1.92,2000s,23.38,Low,Critical,Low,13.99
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,163.3
Nigeria,2000,23.96,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2000,23.96,24.46,1.92,2000s,12.74,Low,Moderate,Low,18.46
Nigeria,2000,23.96,27.1,1.92,2000s,14.11,Low,Moderate,Low,2.64
Nigeria,2000,23.96,21.77,1.92,2000s,11.34,Low,Moderate,Low,-5.33
Nigeria,2000,23.96,12.0,1.92,2000s,6.25,Low,Low,Low,-9.77
Nigeria,2000,23.96,35.95,1.92,2000s,18.72,Low,Critical,Low,23.95
Nigeria,2000,23.96,30.19,1.92,2000s,15.72,Low,Critical,Low,-5.76
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,177.99
Nigeria,2000,23.96,41.87,1.92,2000s,21.81,Low,Critical,Low,-166.31
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,166.31
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2000,23.96,71.89,1.92,2000s,37.44,Low,Critical,Low,-136.29
Nigeria,2000,23.96,60.28,1.92,2000s,31.4,Low,Critical,Low,-11.61
Nigeria,2000,23.96,66.18,1.92,2000s,34.47,Low,Critical,Low,5.9
Nigeria,2000,23.96,47.86,1.92,2000s,24.93,Low,Critical,Low,-18.32
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,160.32
Nigeria,2000,23.96,6.5,1.92,2000s,3.39,Low,Low,Low,-201.68
Nigeria,2000,23.96,30.58,1.92,2000s,15.93,Low,Critical,Low,24.08
Nigeria,2000,23.96,31.41,1.92,2000s,16.36,Low,Critical,Low,0.83
Nigeria,2000,23.96,29.51,1.92,2000s,15.37,Low,Moderate,Low,-1.9
Nigeria,2000,23.96,70.8,1.92,2000s,36.88,Low,Critical,Low,41.29
Nigeria,2000,23.96,59.18,1.92,2000s,30.82,Low,Critical,Low,-11.62
Nigeria,2000,23.96,65.09,1.92,2000s,33.9,Low,Critical,Low,5.91
Nigeria,2000,23.96,117.25,1.92,2000s,61.07,Low,,Low,52.16
Nigeria,2000,23.96,129.94,1.92,2000s,67.68,Low,,Low,12.69
Nigeria,2000,23.96,104.11,1.92,2000s,54.22,Low,,Low,-25.83
Nigeria,2000,23.96,105.68,1.92,2000s,55.04,Low,,Low,1.57
Nigeria,2000,23.96,85.06,1.92,2000s,44.3,Low,Critical,Low,-20.62
Nigeria,2000,23.96,95.51,1.92,2000s,49.74,Low,Critical,Low,10.45
Nigeria,2000,23.96,42.9,1.92,2000s,22.34,Low,Critical,Low,-52.61
Nigeria,2000,23.96,43.93,1.92,2000s,22.88,Low,Critical,Low,1.03
Nigeria,2000,23.96,208.18,1.92,2000s,108.43,Low,,Low,164.25
Nigeria,2000,23.96,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2000,23.96,80.59,1.92,2000s,41.97,Low,Critical,Low,74.59
Nigeria,2000,23.96,88.97,1.92,2000s,46.34,Low,Critical,Low,8.38
Nigeria,2000,23.96,72.0,1.92,2000s,37.5,Low,Critical,Low,-16.97
Nigeria,2000,23.96,6.0,1.92,2000s,3.12,Low,Low,Low,-66.0
Nigeria,2000,23.96,5.0,1.92,2000s,2.6,Low,Low,Low,-1.0
Nigeria,2000,23.96,0.84,1.92,2000s,0.44,Low,Low,Low,-4.16
Nigeria,2000,23.96,0.82,1.92,2000s,0.43,Low,Low,Low,-0.02
Nigeria,2000,23.96,0.81,1.92,2000s,0.42,Low,Low,Low,-0.01
Nigeria,2001,26.4,53.23,1.92,2000s,27.72,Low,Critical,Low,52.42
Nigeria,2001,26.4,43.74,1.92,2000s,22.78,Low,Critical,Low,-9.49
Nigeria,2001,26.4,3.9,1.92,2000s,2.03,Low,Low,Low,-39.84
Nigeria,2001,26.4,3.98,1.92,2000s,2.07,Low,Low,Low,0.08
Nigeria,2001,26.4,3.81,1.92,2000s,1.98,Low,Low,Low,-0.17
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,204.37
Nigeria,2001,26.4,46.83,1.92,2000s,24.39,Low,Critical,Low,-161.35
Nigeria,2001,26.4,16.2,1.92,2000s,8.44,Low,Moderate,Low,-30.63
Nigeria,2001,26.4,12.1,1.92,2000s,6.3,Low,Low,Low,-4.1
Nigeria,2001,26.4,10.1,1.92,2000s,5.26,Low,Low,Low,-2.0
Nigeria,2001,26.4,20.0,1.92,2000s,10.42,Low,Moderate,Low,9.9
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,188.18
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2001,26.4,38.74,1.92,2000s,20.18,Low,Critical,Low,-169.44
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,169.44
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2001,26.4,28.9,1.92,2000s,15.05,Low,Moderate,Low,-179.28
Nigeria,2001,26.4,23.85,1.92,2000s,12.42,Low,Moderate,Low,-5.05
Nigeria,2001,26.4,26.4,1.92,2000s,13.75,Low,Moderate,Low,2.55
Nigeria,2001,26.4,32.72,1.92,2000s,17.04,Low,Critical,Low,6.32
Nigeria,2001,26.4,44.64,1.92,2000s,23.25,Low,Critical,Low,11.92
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,163.54
Nigeria,2001,26.4,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2001,26.4,26.38,1.92,2000s,13.74,Low,Moderate,Low,20.38
Nigeria,2001,26.4,28.71,1.92,2000s,14.95,Low,Moderate,Low,2.33
Nigeria,2001,26.4,24.0,1.92,2000s,12.5,Low,Moderate,Low,-4.71
Nigeria,2001,26.4,12.0,1.92,2000s,6.25,Low,Low,Low,-12.0
Nigeria,2001,26.4,47.41,1.92,2000s,24.69,Low,Critical,Low,35.41
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,160.77
Nigeria,2001,26.4,124.58,1.92,2000s,64.89,Low,,Low,-83.6
Nigeria,2001,26.4,137.45,1.92,2000s,71.59,Low,,Low,12.87
Nigeria,2001,26.4,111.26,1.92,2000s,57.95,Low,,Low,-26.19
Nigeria,2001,26.4,101.42,1.92,2000s,52.82,Low,,Low,-9.84
Nigeria,2001,26.4,83.37,1.92,2000s,43.42,Low,Critical,Low,-18.05
Nigeria,2001,26.4,92.52,1.92,2000s,48.19,Low,Critical,Low,9.15
Nigeria,2001,26.4,39.01,1.92,2000s,20.32,Low,Critical,Low,-53.51
Nigeria,2001,26.4,44.42,1.92,2000s,23.14,Low,Critical,Low,5.41
Nigeria,2001,26.4,208.18,1.92,2000s,108.43,Low,,Low,163.76
Nigeria,2001,26.4,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2001,26.4,6.0,1.92,2000s,3.12,Low,Low,Low,0.0
Nigeria,2001,26.4,26.31,1.92,2000s,13.7,Low,Moderate,Low,20.31
Nigeria,2001,26.4,24.7,1.92,2000s,12.86,Low,Moderate,Low,-1.61
Nigeria,2001,26.4,25.52,1.92,2000s,13.29,Low,Moderate,Low,0.82
Nigeria,2001,26.4,5.0,1.92,2000s,2.6,Low,Low,Low,-20.52
Nigeria,2001,26.4,0.83,1.92,2000s,0.43,Low,Low,Low,-4.17
Nigeria,2001,26.4,0.83,1.92,2000s,0.43,Low,Low,Low,0.0
Nigeria,2001,26.4,0.83,1.92,2000s,0.43,Low,Low,Low,0.0
Nigeria,2002,28.87,53.19,1.92,2000s,27.7,Low,Critical,Low,52.36
Nigeria,2002,28.87,43.78,1.92,2000s,22.8,Low,Critical,Low,-9.41
Nigeria,2002,28.87,3.67,1.92,2000s,1.91,Low,Low,Low,-40.11
Nigeria,2002,28.87,3.73,1.92,2000s,1.94,Low,Low,Low,0.06
Nigeria,2002,28.87,3.6,1.92,2000s,1.88,Low,Low,Low,-0.13
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,204.58
Nigeria,2002,28.87,46.91,1.92,2000s,24.43,Low,Critical,Low,-161.27
Nigeria,2002,28.87,15.9,1.92,2000s,8.28,Low,Moderate,Low,-31.01
Nigeria,2002,28.87,11.8,1.92,2000s,6.15,Low,Low,Low,-4.1
Nigeria,2002,28.87,9.9,1.92,2000s,5.16,Low,Low,Low,-1.9
Nigeria,2002,28.87,19.5,1.92,2000s,10.16,Low,Moderate,Low,9.6
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,188.68
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2002,28.87,33.26,1.92,2000s,17.32,Low,Critical,Low,-174.92
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,174.92
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2002,28.87,32.83,1.92,2000s,17.1,Low,Critical,Low,-175.35
Nigeria,2002,28.87,24.82,1.92,2000s,12.93,Low,Moderate,Low,-8.01
Nigeria,2002,28.87,28.87,1.92,2000s,15.04,Low,Moderate,Low,4.05
Nigeria,2002,28.87,31.44,1.92,2000s,16.38,Low,Critical,Low,2.57
Nigeria,2002,28.87,42.47,1.92,2000s,22.12,Low,Critical,Low,11.03
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,165.71
Nigeria,2002,28.87,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2002,28.87,12.0,1.92,2000s,6.25,Low,Low,Low,6.0
Nigeria,2002,28.87,49.29,1.92,2000s,25.67,Low,Critical,Low,37.29
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,158.89
Nigeria,2002,28.87,102.71,1.92,2000s,53.49,Low,,Low,-105.47
Nigeria,2002,28.87,84.41,1.92,2000s,43.96,Low,Critical,Low,-18.3
Nigeria,2002,28.87,93.7,1.92,2000s,48.8,Low,Critical,Low,9.29
Nigeria,2002,28.87,40.28,1.92,2000s,20.98,Low,Critical,Low,-53.42
Nigeria,2002,28.87,44.39,1.92,2000s,23.12,Low,Critical,Low,4.11
Nigeria,2002,28.87,208.18,1.92,2000s,108.43,Low,,Low,163.79
Nigeria,2002,28.87,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2002,28.87,6.0,1.92,2000s,3.12,Low,Low,Low,0.0
Nigeria,2002,28.87,5.0,1.92,2000s,2.6,Low,Low,Low,-1.0
Nigeria,2002,28.87,0.76,1.92,2000s,0.4,Low,Low,Low,-4.24
Nigeria,2002,28.87,0.81,1.92,2000s,0.42,Low,Low,Low,0.05
Nigeria,2002,28.87,0.83,1.92,2000s,0.43,Low,Low,Low,0.02
Nigeria,2003,37.14,53.13,1.92,2000s,27.67,Low,Critical,Low,52.3
Nigeria,2003,37.14,43.85,1.92,2000s,22.84,Low,Critical,Low,-9.28
Nigeria,2003,37.14,3.64,1.92,2000s,1.9,Low,Low,Low,-40.21
Nigeria,2003,37.14,3.7,1.92,2000s,1.93,Low,Low,Low,0.06
Nigeria,2003,37.14,3.56,1.92,2000s,1.85,Low,Low,Low,-0.14
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,204.62
Nigeria,2003,37.14,46.86,1.92,2000s,24.41,Low,Critical,Low,-161.32
Nigeria,2003,37.14,15.5,1.92,2000s,8.07,Low,Moderate,Low,-31.36
Nigeria,2003,37.14,11.5,1.92,2000s,5.99,Low,Low,Low,-4.0
Nigeria,2003,37.14,9.7,1.92,2000s,5.05,Low,Low,Low,-1.8
Nigeria,2003,37.14,19.0,1.92,2000s,9.9,Low,Moderate,Low,9.3
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,189.18
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2003,37.14,11.02,1.92,2000s,5.74,Low,Low,Low,-197.16
Nigeria,2003,37.14,7.51,1.92,2000s,3.91,Low,Low,Low,-3.51
Nigeria,2003,37.14,9.28,1.92,2000s,4.83,Low,Low,Low,1.77
Nigeria,2003,37.14,38.42,1.92,2000s,20.01,Low,Critical,Low,29.14
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,169.76
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2003,37.14,79.46,1.92,2000s,41.39,Low,Critical,Low,-128.72
Nigeria,2003,37.14,75.7,1.92,2000s,39.43,Low,Critical,Low,-3.76
Nigeria,2003,37.14,85.48,1.92,2000s,44.52,Low,Critical,Low,9.78
Nigeria,2003,37.14,6.0,1.92,2000s,3.12,Low,Low,Low,-79.48
Nigeria,2003,37.14,36.2,1.92,2000s,18.85,Low,Critical,Low,30.2
Nigeria,2003,37.14,39.68,1.92,2000s,20.67,Low,Critical,Low,3.48
Nigeria,2003,37.14,32.62,1.92,2000s,16.99,Low,Critical,Low,-7.06
Nigeria,2003,37.14,12.0,1.92,2000s,6.25,Low,Low,Low,-20.62
Nigeria,2003,37.14,47.61,1.92,2000s,24.8,Low,Critical,Low,35.61
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,160.57
Nigeria,2003,37.14,76.16,1.92,2000s,39.67,Low,Critical,Low,-132.02
Nigeria,2003,37.14,70.08,1.92,2000s,36.5,Low,Critical,Low,-6.08
Nigeria,2003,37.14,82.84,1.92,2000s,43.15,Low,Critical,Low,12.76
Nigeria,2003,37.14,115.9,1.92,2000s,60.36,Low,,Low,33.06
Nigeria,2003,37.14,124.39,1.92,2000s,64.79,Low,,Low,8.49
Nigeria,2003,37.14,107.11,1.92,2000s,55.79,Low,,Low,-17.28
Nigeria,2003,37.14,103.55,1.92,2000s,53.93,Low,,Low,-3.56
Nigeria,2003,37.14,85.8,1.92,2000s,44.69,Low,Critical,Low,-17.75
Nigeria,2003,37.14,94.81,1.92,2000s,49.38,Low,Critical,Low,9.01
Nigeria,2003,37.14,34.88,1.92,2000s,18.17,Low,Critical,Low,-59.93
Nigeria,2003,37.14,44.57,1.92,2000s,23.21,Low,Critical,Low,9.69
Nigeria,2003,37.14,208.18,1.92,2000s,108.43,Low,,Low,163.61
Nigeria,2003,37.14,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2003,37.14,6.0,1.92,2000s,3.12,Low,Low,Low,0.0
Nigeria,2003,37.14,36.81,1.92,2000s,19.17,Low,Critical,Low,30.81
Nigeria,2003,37.14,34.93,1.92,2000s,18.19,Low,Critical,Low,-1.88
Nigeria,2003,37.14,35.89,1.92,2000s,18.69,Low,Critical,Low,0.96
Nigeria,2003,37.14,5.0,1.92,2000s,2.6,Low,Low,Low,-30.89
Nigeria,2003,37.14,0.68,1.92,2000s,0.35,Low,Low,Low,-4.32
Nigeria,2003,37.14,0.83,1.92,2000s,0.43,Low,Low,Low,0.15
Nigeria,2003,37.14,54.77,1.92,2000s,28.53,Low,Critical,Low,53.94
Nigeria,2003,37.14,66.77,1.92,2000s,34.78,Low,Critical,Low,12.0
Nigeria,2003,37.14,43.32,1.92,2000s,22.56,Low,Critical,Low,-23.45
Nigeria,2003,37.14,68.99,1.92,2000s,35.93,Low,Critical,Low,25.67
Nigeria,2003,37.14,78.13,1.92,2000s,40.69,Low,Critical,Low,9.14
Nigeria,2003,37.14,0.77,1.92,2000s,0.4,Low,Low,Low,-77.36
Nigeria,2003,37.14,60.51,1.92,2000s,31.52,Low,Critical,Low,59.74
Nigeria,2004,33.95,53.07,1.92,2000s,27.64,Low,Critical,Low,-7.44
Nigeria,2004,33.95,43.91,1.92,2000s,22.87,Low,Critical,Low,-9.16
Nigeria,2004,33.95,3.59,1.92,2000s,1.87,Low,Low,Low,-40.32
Nigeria,2004,33.95,3.65,1.92,2000s,1.9,Low,Low,Low,0.06
Nigeria,2004,33.95,3.52,1.92,2000s,1.83,Low,Low,Low,-0.13
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,204.66
Nigeria,2004,33.95,46.86,1.92,2000s,24.41,Low,Critical,Low,-161.32
Nigeria,2004,33.95,15.2,1.92,2000s,7.92,Low,Moderate,Low,-31.66
Nigeria,2004,33.95,11.2,1.92,2000s,5.83,Low,Low,Low,-4.0
Nigeria,2004,33.95,9.5,1.92,2000s,4.95,Low,Low,Low,-1.7
Nigeria,2004,33.95,18.5,1.92,2000s,9.64,Low,Moderate,Low,9.0
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,189.68
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2004,33.95,17.14,1.92,2000s,8.93,Low,Moderate,Low,-191.04
Nigeria,2004,33.95,11.16,1.92,2000s,5.81,Low,Low,Low,-5.98
Nigeria,2004,33.95,7.84,1.92,2000s,4.08,Low,Low,Low,-3.32
Nigeria,2004,33.95,9.52,1.92,2000s,4.96,Low,Low,Low,1.68
Nigeria,2004,33.95,34.83,1.92,2000s,18.14,Low,Critical,Low,25.31
Nigeria,2004,33.95,35.7,1.92,2000s,18.59,Low,Critical,Low,0.87
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,172.48
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2004,33.95,37.75,1.92,2000s,19.66,Low,Critical,Low,-170.43
Nigeria,2004,33.95,30.04,1.92,2000s,15.65,Low,Critical,Low,-7.71
Nigeria,2004,33.95,33.95,1.92,2000s,17.68,Low,Critical,Low,3.91
Nigeria,2004,33.95,38.61,1.92,2000s,20.11,Low,Critical,Low,4.66
Nigeria,2004,33.95,40.62,1.92,2000s,21.16,Low,Critical,Low,2.01
Nigeria,2004,33.95,42.36,1.92,2000s,22.06,Low,Critical,Low,1.74
Nigeria,2004,33.95,43.63,1.92,2000s,22.72,Low,Critical,Low,1.27
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,164.55
Nigeria,2004,33.95,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
Nigeria,2004,33.95,12.0,1.92,2000s,6.25,Low,Low,Low,6.0
Nigeria,2004,33.95,35.38,1.92,2000s,18.43,Low,Critical,Low,23.38
Nigeria,2004,33.95,30.72,1.92,2000s,16.0,Low,Critical,Low,-4.66
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,177.46
Nigeria,2004,33.95,40.18,1.92,2000s,20.93,Low,Critical,Low,-168.0
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,168.0
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,0.0
Nigeria,2004,33.95,72.69,1.92,2000s,37.86,Low,Critical,Low,-135.49
Nigeria,2004,33.95,62.99,1.92,2000s,32.81,Low,Critical,Low,-9.7
Nigeria,2004,33.95,67.92,1.92,2000s,35.38,Low,Critical,Low,4.93
Nigeria,2004,33.95,50.76,1.92,2000s,26.44,Low,Critical,Low,-17.16
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,157.42
Nigeria,2004,33.95,49.24,1.92,2000s,25.65,Low,Critical,Low,-158.94
Nigeria,2004,33.95,38.36,1.92,2000s,19.98,Low,Critical,Low,-10.88
Nigeria,2004,33.95,59.79,1.92,2000s,31.14,Low,Critical,Low,21.43
Nigeria,2004,33.95,72.96,1.92,2000s,38.0,Low,Critical,Low,13.17
Nigeria,2004,33.95,73.11,1.92,2000s,38.08,Low,Critical,Low,0.15
Nigeria,2004,33.95,72.77,1.92,2000s,37.9,Low,Critical,Low,-0.34
Nigeria,2004,33.95,80.81,1.92,2000s,42.09,Low,Critical,Low,8.04
Nigeria,2004,33.95,80.44,1.92,2000s,41.9,Low,Critical,Low,-0.37
Nigeria,2004,33.95,81.27,1.92,2000s,42.33,Low,Critical,Low,0.83
Nigeria,2004,33.95,30.58,1.92,2000s,15.93,Low,Critical,Low,-50.69
Nigeria,2004,33.95,31.44,1.92,2000s,16.38,Low,Critical,Low,0.86
Nigeria,2004,33.95,29.51,1.92,2000s,15.37,Low,Moderate,Low,-1.93
Nigeria,2004,33.95,71.13,1.92,2000s,37.05,Low,Critical,Low,41.62
Nigeria,2004,33.95,61.5,1.92,2000s,32.03,Low,Critical,Low,-9.63
Nigeria,2004,33.95,66.4,1.92,2000s,34.58,Low,Critical,Low,4.9
Nigeria,2004,33.95,114.8,1.92,2000s,59.79,Low,,Low,48.4
Nigeria,2004,33.95,123.82,1.92,2000s,64.49,Low,,Low,9.02
Nigeria,2004,33.95,105.45,1.92,2000s,54.92,Low,,Low,-18.37
Nigeria,2004,33.95,104.26,1.92,2000s,54.3,Low,,Low,-1.19
Nigeria,2004,33.95,87.04,1.92,2000s,45.33,Low,Critical,Low,-17.22
Nigeria,2004,33.95,95.78,1.92,2000s,49.89,Low,Critical,Low,8.74
Nigeria,2004,33.95,35.81,1.92,2000s,18.65,Low,Critical,Low,-59.97
Nigeria,2004,33.95,44.73,1.92,2000s,23.3,Low,Critical,Low,8.92
Nigeria,2004,33.95,208.18,1.92,2000s,108.43,Low,,Low,163.45
Nigeria,2004,33.95,6.0,1.92,2000s,3.12,Low,Low,Low,-202.18
